CJC	SCCF	El Loa Airport	medium_airport	SRID=4326;POINT(-68.903603 -22.498199)	South America	Chile	CL	Antofagasta Region	CL-AN	Calama		https://en.wikipedia.org/wiki/El_Loa_Airport
ANF	SCFA	Andrés Sabella Gálvez International Airport	medium_airport	SRID=4326;POINT(-70.445099 -23.444501)	South America	Chile	CL	Antofagasta Region	CL-AN	Antofagasta		https://en.wikipedia.org/wiki/Andr%C3%A9s_Sabella_G%C3%A1lvez_International_Airport
IQQ	SCDA	Diego Aracena Airport	medium_airport	SRID=4326;POINT(-70.181297 -20.5352)	South America	Chile	CL	Tarapacá Region	CL-TA	Iquique	http://www.aeropuertodiegoaracena.cl/EN/Default.aspx#	https://en.wikipedia.org/wiki/Diego_Aracena_International_Airport
BBA	SCBA	Balmaceda Airport	medium_airport	SRID=4326;POINT(-71.689499 -45.915968)	South America	Chile	CL	Aysén Region	CL-AI	Balmaceda	https://aeropuertodebalmaceda.cl/	https://en.wikipedia.org/wiki/Balmaceda_Airport
LSC	SCSE	La Florida Airport	medium_airport	SRID=4326;POINT(-71.199501 -29.916201)	South America	Chile	CL	Coquimbo Region	CL-CO	La Serena-Coquimbo		https://en.wikipedia.org/wiki/La_Florida_Airport_(Chile)
CPO	SCAT	Desierto de Atacama Airport	medium_airport	SRID=4326;POINT(-70.7791976929 -27.2611999512)	South America	Chile	CL	Atacama Region	CL-AT	Copiapo		https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport
ARI	SCAR	Chacalluta Airport	medium_airport	SRID=4326;POINT(-70.338699 -18.348499)	South America	Chile	CL	Arica and Parinacota Region	CL-AP	Arica		https://en.wikipedia.org/wiki/Chacalluta_International_Airport
CCP	SCIE	Carriel Sur Airport	medium_airport	SRID=4326;POINT(-73.063103 -36.772701)	South America	Chile	CL	Bío-Bío Region	CL-BI	Concepcion		https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport
PNT	SCNT	Lieutenant Julio Gallardo Airport	medium_airport	SRID=4326;POINT(-72.529078 -51.67067)	South America	Chile	CL	Magallanes Region	CL-MA	Puerto Natales		https://en.wikipedia.org/wiki/Teniente_Julio_Gallardo_Airport
LGR	SCHR	Cochrane Airport	medium_airport	SRID=4326;POINT(-72.58815 -47.243591)	South America	Chile	CL	Aysén Region	CL-AI	Cochrane		https://en.wikipedia.org/wiki/Cochrane_Airfield
WPU	SCGZ	Guardia Marina Zañartu Airport	medium_airport	SRID=4326;POINT(-67.626297 -54.931099)	South America	Chile	CL	Magallanes Region	CL-MA	Puerto Williams		https://en.wikipedia.org/wiki/Guardia_Marina_Za%C3%B1artu_Airport
PZS	SCTC	Maquehue Airport	medium_airport	SRID=4326;POINT(-72.6371002197 -38.7667999268)	South America	Chile	CL	Araucanía Region	CL-AR	Temuco		https://en.wikipedia.org/wiki/Maquehue_Airport
ZAL	SCVD	Pichoy Airport	medium_airport	SRID=4326;POINT(-73.0860977173 -39.6500015259)	South America	Chile	CL	Los Ríos Region	CL-LR	Valdivia		https://en.wikipedia.org/wiki/Pichoy_Airport
ZOS	SCJO	Cañal Bajo Carlos Hott Siebert Airport	medium_airport	SRID=4326;POINT(-73.060997 -40.611198)	South America	Chile	CL	Los Lagos Region	CL-LL	Osorno		https://en.wikipedia.org/wiki/Canal_Bajo_Carlos_Hott_Siebert_Airport
ZCO	SCQP	La Araucanía Airport	medium_airport	SRID=4326;POINT(-72.6515 -38.9259)	South America	Chile	CL	Araucanía Region	CL-AR	Temuco		https://en.wikipedia.org/wiki/La_Araucan%C3%ADa_International_Airport
GXQ	SCCY	Teniente Vidal Airport	medium_airport	SRID=4326;POINT(-72.106102 -45.5942)	South America	Chile	CL	Aysén Region	CL-AI	Coyhaique		https://en.wikipedia.org/wiki/Teniente_Vidal_Airfield
YAI	SCCH	Gral. Bernardo O´Higgins Airport	medium_airport	SRID=4326;POINT(-72.031403 -36.5825)	South America	Chile	CL	Ñuble Region	CL-NB	Chillan		https://en.wikipedia.org/wiki/General_Bernardo_O'Higgins_Airport
ESR	SCES	Ricardo García Posada Airport	medium_airport	SRID=4326;POINT(-69.765198 -26.3111)	South America	Chile	CL	Atacama Region	CL-AT	El Salvador		https://en.wikipedia.org/wiki/Ricardo_Garc%C3%ADa_Posada_Airport
KNA	SCVM	Viña del Mar Airport	medium_airport	SRID=4326;POINT(-71.4786 -32.9496)	South America	Chile	CL	Valparaíso Region	CL-VS	Viña del Mar		https://en.wikipedia.org/wiki/Vi%C3%B1a_del_Mar_Airport
CNR	SCRA	Chañaral Airport	medium_airport	SRID=4326;POINT(-70.6073 -26.3325)	South America	Chile	CL	Atacama Region	CL-AT	Chañaral		https://en.wikipedia.org/wiki/Cha%C3%B1aral_Airport
CCH	SCCC	Chile Chico Airport	medium_airport	SRID=4326;POINT(-71.686323 -46.5831)	South America	Chile	CL	Aysén Region	CL-AI	Chile Chico		https://en.wikipedia.org/wiki/Chile_Chico_Airfield
WPR	SCFM	Captain Fuentes Martinez Airport	medium_airport	SRID=4326;POINT(-70.319199 -53.2537)	South America	Chile	CL	Magallanes Region	CL-MA	Porvenir		https://en.wikipedia.org/wiki/Capit%C3%A1n_Fuentes_Mart%C3%ADnez_Airport
TLX	SCTL	Panguilemo Airport	medium_airport	SRID=4326;POINT(-71.6017 -35.3778)	South America	Chile	CL	Maule Region	CL-ML	Talca		https://en.wikipedia.org/wiki/Panguilemo_Airport
TTC	SCTT	Las Breas Airport	medium_airport	SRID=4326;POINT(-70.3759 -25.564301)	South America	Chile	CL	Antofagasta Region	CL-AN	Taltal		https://en.wikipedia.org/wiki/Las_Breas_Airport
VLR	SCLL	Vallenar Airport	medium_airport	SRID=4326;POINT(-70.755997 -28.596399)	South America	Chile	CL	Atacama Region	CL-AT	Vallenar		https://en.wikipedia.org/wiki/Vallenar_Airport
WCH	SCTN	Nuevo Chaitén Airport	medium_airport	SRID=4326;POINT(-72.834999 -42.781943)	South America	Chile	CL	Los Lagos Region	CL-LL	Chaitén		https://en.wikipedia.org/wiki/Nuevo_Chait%C3%A9n_Airport
TOQ	SCBE	Barriles Airport	medium_airport	SRID=4326;POINT(-70.062897 -22.1411)	South America	Chile	CL	Antofagasta Region	CL-AN	Tocopilla		https://en.wikipedia.org/wiki/Barriles_Airport
ZIC	SCTO	Victoria Airport	medium_airport	SRID=4326;POINT(-72.348602 -38.245602)	South America	Chile	CL	Araucanía Region	CL-AR	Victoria		https://en.wikipedia.org/wiki/Victoria_Airport_(Chile)
LJG	ZPLJ	Lijiang Sanyi International Airport	medium_airport	SRID=4326;POINT(100.246002 26.68)	Asia	China	CN	Yunnan Province	CN-53	Lijiang (Gucheng)		https://en.wikipedia.org/wiki/Lijiang_Sanyi_Airport
LXA	ZULS	Lhasa Gonggar Airport	medium_airport	SRID=4326;POINT(90.911951 29.298001)	Asia	China	CN	Tibet Autonomous Region	CN-54	Shannan (Gonggar)		https://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport
HFE	ZSOF	Hefei Xinqiao International Airport	medium_airport	SRID=4326;POINT(116.9769 31.98779)	Asia	China	CN	Anhui Province	CN-34	Hefei		https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport
ZUH	ZGSD	Zhuhai Jinwan Airport	medium_airport	SRID=4326;POINT(113.375999 22.006399)	Asia	China	CN	Guangdong Province	CN-44	Zhuhai (Jinwan)		https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport
TXN	ZSTX	Tunxi International Airport	medium_airport	SRID=4326;POINT(118.2559967041 29.7332992554)	Asia	China	CN	Anhui Province	CN-34	Huangshan		https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport
JJN	ZSQZ	Quanzhou Jinjiang International Airport	medium_airport	SRID=4326;POINT(118.588883 24.796587)	Asia	China	CN	Fujian Province	CN-35	Quanzhou		https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport
XNN	ZLXN	Xining Caojiabao International Airport	medium_airport	SRID=4326;POINT(102.040062 36.530093)	Asia	China	CN	Qinghai Province	CN-63	Haidong (Huzhu Tu Autonomous County)		https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport
DLU	ZPDL	Dali Fengyi Airport	medium_airport	SRID=4326;POINT(100.319 25.649401)	Asia	China	CN	Yunnan Province	CN-53	Dali (Xiaguan)		https://en.wikipedia.org/wiki/Dali_Airport
JZH	ZUJZ	Jiuzhai Huanglong Airport	medium_airport	SRID=4326;POINT(103.682222 32.853333)	Asia	China	CN	Sichuan Province	CN-51	Ngawa (Songpan)		https://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport
WUX	ZSWX	Sunan Shuofang International Airport	medium_airport	SRID=4326;POINT(120.429000854 31.4944000244)	Asia	China	CN	Jiangsu Province	CN-32	Wuxi		https://en.wikipedia.org/wiki/Wuxi_Shuofang_Airport
YIH	ZHYC	Yichang Sanxia Airport	medium_airport	SRID=4326;POINT(111.482563 30.554132)	Asia	China	CN	Hubei Province	CN-42	Yichang (Xiaoting)	http://www.sanxiaairport.com/	https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport
BAV	ZBOW	Baotou Donghe Airport	medium_airport	SRID=4326;POINT(109.997002 40.560001)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Baotou		https://en.wikipedia.org/wiki/Baotou_Airport
SJW	ZBSJ	Shijiazhuang Zhengding International Airport	medium_airport	SRID=4326;POINT(114.696999 38.280701)	Asia	China	CN	Hebei Province	CN-13	Shijiazhuang		https://en.wikipedia.org/wiki/Shijiazhuang_Zhengding_International_Airport
CZX	ZSCG	Changzhou Benniu International Airport	medium_airport	SRID=4326;POINT(119.77546 31.920485)	Asia	China	CN	Jiangsu Province	CN-32	Changzhou		https://en.wikipedia.org/wiki/Changzhou_Benniu_International_Airport
JGS	ZSGS	Jinggangshan Airport	medium_airport	SRID=4326;POINT(114.737 26.856899)	Asia	China	CN	Jiangxi Province	CN-36	Ji'an		https://en.wikipedia.org/wiki/Ji%27an_Jinggangshan_Airport
SIA	ZLSN	Xi'an Xiguan Airport	medium_airport	SRID=4326;POINT(109.120003 34.376701)	Asia	China	CN	Shaanxi Province	CN-61	Xi'an (Baqiao)		https://en.wikipedia.org/wiki/Xi%27an_Xiguan_Airport
DNH	ZLDH	Dunhuang Mogao International Airport	medium_airport	SRID=4326;POINT(94.809196 40.161098)	Asia	China	CN	Gansu Province	CN-62	Dunhuang		https://en.wikipedia.org/wiki/Dunhuang_Airport
HTN	ZWTN	Hotan Airport	medium_airport	SRID=4326;POINT(79.8648986816 37.0385017395)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Hotan		https://en.wikipedia.org/wiki/Hotan_Airport
XIC	ZUXC	Xichang Qingshan Airport	medium_airport	SRID=4326;POINT(102.183998 27.9891)	Asia	China	CN	Sichuan Province	CN-51	Liangshan (Xichang)		https://en.wikipedia.org/wiki/Xichang_Qingshan_Airport
LZY	ZUNZ	Nyingchi Mainling Airport	medium_airport	SRID=4326;POINT(94.335297 29.303301)	Asia	China	CN	Tibet Autonomous Region	CN-54	Nyingchi (Mainling)		https://en.wikipedia.org/wiki/Nyingchi_Airport
HYN	ZSLQ	Taizhou Luqiao Airport	medium_airport	SRID=4326;POINT(121.429001 28.562201)	Asia	China	CN	Zhejiang Province	CN-33	Taizhou (Luqiao)		https://en.wikipedia.org/wiki/Huangyan_Luqiao_Airport
DIG	ZPDQ	Diqing Shangri-La Airport	medium_airport	SRID=4326;POINT(99.6772 27.7936)	Asia	China	CN	Yunnan Province	CN-53	Diqing (Shangri-La)		https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport
DOY	ZSDY	Dongying Shengli Airport	medium_airport	SRID=4326;POINT(118.789863 37.50137)	Asia	China	CN	Shandong Province	CN-37	Dongying (Kenli)		https://en.wikipedia.org/wiki/Dongying_Shengli_Airport
WEF	ZSWF	Weifang Nanyuan Airport	medium_airport	SRID=4326;POINT(119.119003 36.646702)	Asia	China	CN	Shandong Province	CN-37	Weifang (Kuiwen)		https://en.wikipedia.org/wiki/Weifang_Airport
XFN	ZHXF	Xiangyang Liuji Airport	medium_airport	SRID=4326;POINT(112.291666 32.152222)	Asia	China	CN	Hubei Province	CN-42	Xiangyang (Xiangzhou)	http://www.hbxyairport.com/	https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport
INC	ZLIC	Yinchuan Hedong International Airport	medium_airport	SRID=4326;POINT(106.393214 38.322758)	Asia	China	CN	Ningxia Autonomous Region	CN-64	Yinchuan	http://www.ningxiaairport.com/	https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport
JHG	ZPJH	Xishuangbanna Gasa International Airport	medium_airport	SRID=4326;POINT(100.762224 21.974648)	Asia	China	CN	Yunnan Province	CN-53	Jinghong (Gasa)		https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport
MIG	ZUMY	Mianyang Nanjiao Airport	medium_airport	SRID=4326;POINT(104.740997 31.428101)	Asia	China	CN	Sichuan Province	CN-51	Mianyang (Fucheng)		https://en.wikipedia.org/wiki/Mianyang_Airport
IQM	ZWCM	Qiemo Yudu Airport	medium_airport	SRID=4326;POINT(85.465462 38.234516)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Qiemo		https://en.wikipedia.org/wiki/Qiemo_Yudu_Airport
WEH	ZSWH	Weihai Dashuibo Airport	medium_airport	SRID=4326;POINT(122.228996 37.187099)	Asia	China	CN	Shandong Province	CN-37	Weihai		https://en.wikipedia.org/wiki/Weihai_Airport
KJI	ZWKN	Burqin Kanas Airport	medium_airport	SRID=4326;POINT(86.9959 48.2223)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Burqin		https://en.wikipedia.org/wiki/Kanas_Airport
ERL	ZBER	Erenhot Saiwusu International Airport	medium_airport	SRID=4326;POINT(112.096667 43.4225)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Erenhot		https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport
HDG	ZBHD	Handan Airport	medium_airport	SRID=4326;POINT(114.425556 36.525833)	Asia	China	CN	Hebei Province	CN-13	Handan		https://en.wikipedia.org/wiki/Handan_Airport
JGD	ZYJD	Daxing'anling Elunchun Airport	medium_airport	SRID=4326;POINT(124.1175 50.371389)	Asia	China	CN	Heilongjiang Province	CN-23	Jiagedaqi		https://en.wikipedia.org/wiki/Daxing%27anling_Elunchun_Airport
SWA	ZGOW	Jieyang Chaoshan International Airport	medium_airport	SRID=4326;POINT(116.5033 23.552)	Asia	China	CN	Guangdong Province	CN-44	Jieyang (Rongcheng)		https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport
YIW	ZSYW	Yiwu Airport	medium_airport	SRID=4326;POINT(120.03116 29.342095)	Asia	China	CN	Zhejiang Province	CN-33	Jinhua (Yiwu)		https://en.wikipedia.org/wiki/Yiwu_Airport
LZH	ZGZH	Liuzhou Bailian Airport / Bailian Air Base	medium_airport	SRID=4326;POINT(109.390999 24.2075)	Asia	China	CN	Guangxi Autonomous Region	CN-45	Liuzhou (Liujiang)		https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport
LYA	ZHLY	Luoyang Beijiao Airport	medium_airport	SRID=4326;POINT(112.388 34.7411)	Asia	China	CN	Henan Province	CN-41	Luoyang (Laocheng)		https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport
NZH	ZBMZ	Manzhouli Xijiao Airport	medium_airport	SRID=4326;POINT(117.33 49.566667)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Manzhouli		https://en.wikipedia.org/wiki/Manzhouli_Xijiao_Airport
NTG	ZSNT	Nantong Xingdong International Airport	medium_airport	SRID=4326;POINT(120.980076 32.073566)	Asia	China	CN	Jiangsu Province	CN-32	Nantong (Tongzhou)		https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport
NGQ	ZUAL	Ngari Gunsa Airport	medium_airport	SRID=4326;POINT(80.053971 32.09794)	Asia	China	CN	Tibet Autonomous Region	CN-54	Shiquanhe		https://en.wikipedia.org/wiki/Ngari_Gunsa_Airport
WUZ	ZGWZ	Wuzhou Xijiang Airport	medium_airport	SRID=4326;POINT(111.09331 23.40316)	Asia	China	CN	Guangxi Autonomous Region	CN-45	Tangbu		https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport
XUZ	ZSXZ	Xuzhou Guanyin International Airport	medium_airport	SRID=4326;POINT(117.555278 34.059056)	Asia	China	CN	Jiangsu Province	CN-32	Xuzhou		https://en.wikipedia.org/wiki/Xuzhou_Guanyin_Airport
YNZ	ZSYN	Yancheng Nanyang International Airport	medium_airport	SRID=4326;POINT(120.203056 33.425833)	Asia	China	CN	Jiangsu Province	CN-32	Yancheng (Tinghu)		https://en.wikipedia.org/wiki/Yancheng_Nanyang_International_Airport
YTY	ZSYA	Yangzhou Taizhou Airport	medium_airport	SRID=4326;POINT(119.7198 32.5634)	Asia	China	CN	Jiangsu Province	CN-32	Yangzhou	http://www.yztzairport.net/	https://en.wikipedia.org/wiki/Yangzhou_Taizhou_Airport
YIC	ZSYC	Yichun Mingyueshan Airport	medium_airport	SRID=4326;POINT(114.3062 27.8025)	Asia	China	CN	Jiangxi Province	CN-36	Yichun		https://en.wikipedia.org/wiki/Yichun_Mingyueshan_Airport
FUG	ZSFY	Fuyang Xiguan Airport	medium_airport	SRID=4326;POINT(115.734364 32.882157)	Asia	China	CN	Anhui Province	CN-34	Yingzhou, Fuyang		https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport
YCU	ZBYC	Yuncheng Zhangxiao Airport	medium_airport	SRID=4326;POINT(111.031389 35.116391)	Asia	China	CN	Shaanxi Province	CN-61	Yuncheng (Yanhu)		https://en.wikipedia.org/wiki/Yuncheng_Zhangxiao_Airport
BPX	ZUBD	Qamdo Bangda Airport	medium_airport	SRID=4326;POINT(97.1082992554 30.5536003113)	Asia	China	CN	Tibet Autonomous Region	CN-54	Bangda		https://en.wikipedia.org/wiki/Bangda_Airport
CIF	ZBCF	Chifeng Yulong Airport	medium_airport	SRID=4326;POINT(118.840971 42.159723)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Chifeng		https://en.wikipedia.org/wiki/Chifeng_Yulong_Airport
HLD	ZBLA	Hulunbuir Hailar Airport	medium_airport	SRID=4326;POINT(119.824997 49.205002)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Hailar		https://en.wikipedia.org/wiki/Hulunbuir_Hailar_Airport
HEK	ZYHE	Heihe Aihui Airport	medium_airport	SRID=4326;POINT(127.308884 50.171621)	Asia	China	CN	Heilongjiang Province	CN-23	Heihe		https://en.wikipedia.org/wiki/Heihe_Aihui_Airport
KHG	ZWSH	Kashgar Laining International Airport	medium_airport	SRID=4326;POINT(76.019997 39.5429)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Kashgar		https://en.wikipedia.org/wiki/Kashgar_Laining_International_Airport
KRL	ZWKL	Korla Licheng Airport	medium_airport	SRID=4326;POINT(86.140817 41.614979)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Korla		https://en.wikipedia.org/wiki/Korla_Licheng_Airport
NDG	ZYQQ	Qiqihar Sanjiazi Airport	medium_airport	SRID=4326;POINT(123.9179992676 47.2396011353)	Asia	China	CN	Heilongjiang Province	CN-23	Qiqihar		https://en.wikipedia.org/wiki/Qiqihar_Airport
XIL	ZBXH	Xilinhot Airport	medium_airport	SRID=4326;POINT(115.9639968872 43.915599823)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Xilinhot		https://en.wikipedia.org/wiki/Xilinhot_Airport
AAT	ZWAT	Altay Xuedu Airport	medium_airport	SRID=4326;POINT(88.085808 47.749886)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Altay		https://en.wikipedia.org/wiki/Altay_Xuedu_Airport
AOG	ZYAS	Anshan Teng'ao Airport / Anshan Air Base	medium_airport	SRID=4326;POINT(122.853996 41.105301)	Asia	China	CN	Liaoning Province	CN-21	Anshan		https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport
AVA	ZUAS	Anshun Huangguoshu Airport	medium_airport	SRID=4326;POINT(105.873333 26.260556)	Asia	China	CN	Guizhou Province	CN-52	Anshun (Xixiu)		https://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport
AEB	ZGBS	Baise (Bose) Bama Airport	medium_airport	SRID=4326;POINT(106.959999 23.7206)	Asia	China	CN	Guangxi Autonomous Region	CN-45	Baise (Tianyang)		https://en.wikipedia.org/wiki/Baise_Youjiang_Airport
BSD	ZPBS	Baoshan Yunrui Airport	medium_airport	SRID=4326;POINT(99.168297 25.053301)	Asia	China	CN	Yunnan Province	CN-53	Baoshan (Longyang)		https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport
RLK	ZBYZ	Bayannur Tianjitai Airport	medium_airport	SRID=4326;POINT(107.7428 40.926)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Bavannur		https://en.wikipedia.org/wiki/Bayannur_Tianjitai_Airport
AXF	ZBAL	Alxa Left Banner Bayanhot Airport	medium_airport	SRID=4326;POINT(105.58858 38.74831)	Asia	China	CN	Inner Mongolia Autonomous Region	CN-15	Bayanhot		https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport
BHY	ZGBH	Beihai Fucheng Airport	medium_airport	SRID=4326;POINT(109.293999 21.5394)	Asia	China	CN	Guangxi Autonomous Region	CN-45	Beihai (Yinhai)		https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport
CGD	ZGCD	Changde Taohuayuan Airport	medium_airport	SRID=4326;POINT(111.639999 28.9189)	Asia	China	CN	Hunan Province	CN-43	Changde (Dingcheng)		https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport
HCZ	ZGCZ	Chenzhou Beihu Airport	medium_airport	SRID=4326;POINT(112.845404 25.753419)	Asia	China	CN	Hunan Province	CN-43	Chenzhou		https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport
DZH	ZUDA	Dazhou Jinya Airport	medium_airport	SRID=4326;POINT(107.435646 31.048815)	Asia	China	CN	Sichuan Province	CN-51	Dazhou (Dachuan)		https://en.wikipedia.org/wiki/Dazhou_Jinya_Airport
LUM	ZPMS	Dehong Mangshi Airport	medium_airport	SRID=4326;POINT(98.5317 24.4011)	Asia	China	CN	Yunnan Province	CN-53	Dehong (Mangshi)		https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport
ENH	ZHES	Enshi Xujiaping Airport	medium_airport	SRID=4326;POINT(109.485001 30.320299)	Asia	China	CN	Hubei Province	CN-42	Enshi (Enshi)		https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport
FUO	ZGFS	Foshan Shadi Airport	medium_airport	SRID=4326;POINT(113.070833 23.0825)	Asia	China	CN	Guangdong Province	CN-44	Foshan (Nanhai)		https://en.wikipedia.org/wiki/Foshan_Shadi_Airport
GXH	ZLXH	Gannan Xiahe Airport	medium_airport	SRID=4326;POINT(102.622261 34.819014)	Asia	China	CN	Gansu Province	CN-62	Gannan (Xiahe)		https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport
GOQ	ZLGM	Golmud Airport	medium_airport	SRID=4326;POINT(94.786102 36.4006)	Asia	China	CN	Qinghai Province	CN-63	Golmud		https://en.wikipedia.org/wiki/Golmud_Airport
GMQ	ZLGL	Golog Maqên Airport	medium_airport	SRID=4326;POINT(100.301144 34.418066)	Asia	China	CN	Qinghai Province	CN-63	Golog (Maqên)		https://en.wikipedia.org/wiki/Golog_Maqin_Airport
HMI	ZWHM	Hami Airport	medium_airport	SRID=4326;POINT(93.669197 42.8414)	Asia	China	CN	Xinjiang Autonomous Region	CN-65	Hami		https://en.wikipedia.org/wiki/Hami_Airport
DTU	ZYDU	Wudalianchi Dedu Airport	medium_airport	SRID=4326;POINT(126.128374 48.441037)	Asia	China	CN	Heilongjiang Province	CN-23	Heihe		https://en.wikipedia.org/wiki/Wudalianchi_Dedu_Airport
